index,question,classification,intent,sentence_length,num_arabic_stopwords,repeated_words,num_special_chars,num_repeated_words
6312,هل الضمان على أجهزة التابلت يشمل مشاكل الشحن؟,simple,ask_warranty,8,2,{},1,0
6313,هل يتوفر هاتف جوجل بيكسل 8 باللون الأخضر؟,simple,product_availability,8,1,{},1,0
6314,أريد معرفة تفاصيل دقيقة عن نوع المعالج وحجم التخزين في لابتوب أسوس ROG Zephyrus G16.,complex,product_specifications,15,2,{},1,0
6315,هل يمكنني طلب فاتورة إلكترونية؟,simple,others,5,1,{},1,0
6316,أبحث عن أجهزة منزلية فاخرة من ميلي.,simple,search_product,7,2,{},1,0
6317,بكم سماعة سوني WF-C700N؟,simple,ask_price,4,1,{},2,0
6318,قارن لي بين ثلاجة سامسونج بابين وثلاجة إل جي بابين من حيث السعر والميزات الإضافية.,complex,compare_products,15,4,{'بابين': 2},1,1
6319,طلبي رقم ORD-43210، أريد معرفة هل تم تأكيد الشحن؟,simple,ask_about_order,9,1,{},3,0
6320,هل تتوفر خدمة الشحن السريع مع التوصيل في نفس اليوم لمدينة جدة؟,complex,ask_shipping,12,4,{},1,0
6321,ما هي شروط استرجاع المنتجات التي تم شراؤها من خلال العروض الخاصة؟,complex,ask_return,12,4,{},1,0
6322,هل الضمان على أجهزة المطبخ يشمل التلف الناتج عن الاستخدام غير الصحيح؟,complex,ask_warranty,12,4,{},1,0
6323,هل يتوفر هاتف شاومي ريدمي نوت 13 برو باللون الأزرق؟,simple,product_availability,10,1,{},1,0
6324,أريد معرفة تفاصيل دقيقة عن نوع المعالج وحجم الذاكرة العشوائية في لابتوب ديل إكس بي إس 13 بلس.,complex,product_specifications,18,3,{},1,0
6325,هل يمكنني دفع فاتورة الكهرباء لديكم؟,simple,others,6,1,{},1,0
6326,عايز لابتوب يكون كويس للدراسة وفي نفس الوقت يشغل ألعاب خفيفة، يفضل يكون لينوفو أو ديل.,complex,search_product,16,2,{'يكون': 2},2,1
6327,أبي ثوب رجالي مقاس L.,simple,search_product,5,0,{},1,0
6328,هل لديكم غسالة صحون مدمجة من بوش أو سيمنس ذات كفاءة عالية في استهلاك الماء؟,complex,search_product,15,5,{},1,0
6329,فين أحذية رياضية مقاس 43؟,simple,search_product,5,0,{},1,0
6330,أدور على ألعاب بلايستيشن 5 جديدة، خصوصًا ألعاب المغامرات اللي نزلت السنة هذي.,complex,search_product,13,1,{'ألعاب': 2},3,1
6331,أريد سماعات بلوتوث من سوني.,simple,search_product,5,1,{},1,0
6332,بتدورا على جاكيت شتوي رجالي لونه أسود أو كحلي، ويكون خامة تقيلة ومقاس XL.,complex,search_product,14,2,{},2,0
6333,أبي مكيف سبليت من إل جي.,simple,search_product,6,1,{},1,0
6334,هل يمكنني إيجاد هاتف آيفون 15 برو ماكس باللون الأزرق الداكن، سعة 256 جيجابايت؟,complex,search_product,14,1,{},2,0
6335,عايز تشوف لابتوب ديل انسبايرون.,simple,search_product,5,0,{},1,0
6336,أبحث عن جزمة رسمية رجالية جلد طبيعي، لون بني غامق، مقاس 41، وتكون مريحة للمشي.,complex,search_product,15,1,{},4,0
6337,هل لديكم ألعاب نينتندو سويتش؟,simple,search_product,5,1,{},1,0
6338,عايز باور بانك يكون سعة كبيرة، 20000 مللي أمبير مثلاً، ويكون من أنكر أو شاومي.,complex,search_product,15,2,{},4,0
6339,أبي قمصان رجالية صيفية.,simple,search_product,4,0,{},1,0
6340,أبحث عن مكنسة كهربائية بدون كيس من دايسون أو فيليبس، ويفضل أن تكون مناسبة لشفط شعر الحيوانات الأليفة.,complex,search_product,18,4,{},2,0
6341,موبايلات شاومي فين؟,simple,search_product,3,0,{},1,0
6342,أبغى لابتوب ماك بوك برو، آخر موديل، يكون بمعالج M3، ويفضل يكون اللون رمادي فلكي.,complex,search_product,15,0,{'يكون': 2},4,1
6343,عرض أحذية الجري الرجالية.,simple,search_product,4,0,{},1,0
6344,أنا بدور على اكسسوارات لجهاز بلايستيشن 5، زي يد تحكم إضافية أو سماعات رأس للألعاب، وهل في ألوان غير الأبيض؟,complex,search_product,20,5,{},3,0
6345,عايز أعرف سعر لابتوب إتش بي بافيليون 15 باللون الفضي، وهل في خصومات عليه حالياً؟,complex,ask_price,15,3,{},3,0
6346,بكم قميص لاكوست؟,simple,ask_price,3,1,{},1,0
6347,ما هو ثمن ثلاجة سامسونج بابين، وهل يختلف السعر حسب اللون أو السعة؟,complex,ask_price,13,4,{},2,0
6348,حذاء أديداس الجديد بكام؟,simple,ask_price,4,0,{},1,0
6349,كم سعر جهاز إكس بوكس سيريس X، وهل العرض يشمل ألعاب معينة؟,complex,ask_price,12,1,{},2,0
6350,ما سعر ساعة أبل الترا؟,simple,ask_price,5,1,{},1,0
6351,بكام فستان السهرة ده، وهل في منه مقاس 40 أو مقاس أكبر؟,complex,ask_price,12,3,{'مقاس': 2},2,1
6352,كم قيمة فرن كهربائي من أريستون؟,simple,ask_price,6,2,{},1,0
6353,أريد معرفة سعر هاتف شاومي 14 برو باللون الأخضر الزمردي سعة 512 جيجابايت، وهل هناك أي عروض تقسيط متاحة؟,complex,ask_price,19,2,{},2,0
6354,سعر ماك بوك إير كام؟,simple,ask_price,5,0,{},1,0
6355,كم سعر جزمه رياضيه من سكيتشرز مقاس 44، وهل في توصيل مجاني للمنزل؟,complex,ask_price,13,3,{},2,0
6356,"كم تكلفة لعبة ""ذا ليجند أوف زيلدا: تيرز أوف ذا كينجدوم""؟",simple,ask_price,11,2,{'أوف': 2},4,1
6357,بكام الكيبورد الميكانيكي ده، وهل في منه أنواع بتدعم الإضاءة الخلفية RGB؟,complex,ask_price,12,2,{},2,0
6358,بكم بنطلون جينز ليفايز؟,simple,ask_price,4,1,{},1,0
6359,أرغب في معرفة سعر غسالة ملابس إل جي ذات التحميل الأمامي سعة 9 كيلوجرام، وهل يشمل السعر التركيب والتوصيل؟,complex,ask_price,19,2,{},2,0
6360,سعر سامسونج A54 كام؟,simple,ask_price,4,0,{},1,0
6361,أرغب في شراء لابتوب ألعاب من أسوس، كم يكلف موديل ROG Strix G15، وهل يوجد عليه ضمان إضافي؟,complex,ask_price,18,4,{},3,0
6362,كم هو ثمن حذاء رياضي أبيض من نايك؟,simple,ask_price,8,3,{},1,0
6363,كم سعر يد تحكم بلايستيشن 5 الأصلية باللون الأحمر، وهل متوفر منها عرض مع شاحن؟,complex,ask_price,15,3,{},2,0
6364,ما الفرق بين آيفون 15 وسامسونج S24؟,simple,compare_products,7,2,{},1,0
6365,عايز أعرف إيه الأحسن، لابتوب ديل XPS 13 ولا ماك بوك إير M2، من حيث الأداء وعمر البطارية والسعر؟,complex,compare_products,19,4,{},3,0
6366,قارن لي بين ثلاجات إل جي وسامسونج.,simple,compare_products,7,2,{},1,0
6367,ممكن توضح لي الفروقات الرئيسية بين هاتف شاومي 14 برو وهاتف أوبو فايند X7 الترا من حيث الكاميرا والمعالج؟,complex,compare_products,19,4,{},1,0
6368,إيه الفرق بين جزمة أديداس ونايك؟,simple,compare_products,6,2,{},1,0
6369,أنا محتار بين بلايستيشن 5 وإكس بوكس سيريس X، إيش الأفضل للألعاب الحصرية والرسومات؟,complex,compare_products,14,2,{},2,0
6370,قارن بين سماعات سوني WH-1000XM5 وبوز QC45.,simple,compare_products,7,1,{},2,0
6371,أنا عايز أشتري تيشرتات بولو، هل فيه فرق كبير بين بولو رالف لورين وبولو أوريجينال في الخامة والجودة والسعر؟,complex,compare_products,19,5,{},2,0
6372,إيش الأحسن، لابتوب آسوس ولا إتش بي؟,simple,compare_products,7,1,{},2,0
6373,أود معرفة الفروقات بين غسالة ملابس ذات تحميل أمامي من بيكو وأخرى من إل جي، من حيث البرامج وكفاءة الغسيل؟,complex,compare_products,20,6,{'من': 3},2,1
6374,أيهما أفضل: جوجل بيكسل 8 برو أم سامسونج S24 ألترا؟,simple,compare_products,10,1,{},2,0
6375,ودي أقارن بين لابتوب لينوفو ثينك باد X1 كاربون ولابتوب ديل لاتيتيود 7440، خصوصاً من ناحية المتانة والبطارية والوزن.,complex,compare_products,19,2,{},3,0
6376,قارن بين ساعات هواوي وساعات شاومي الذكية.,simple,compare_products,7,1,{},1,0
6377,لو سمحت، ممكن تقولي الفروقات بين بوتاجازات فريش ويونيون إير، من ناحية الأمان واستهلاك الغاز؟,complex,compare_products,15,3,{},3,0
6378,أيهما أفضل: ملابس نايك أم أديداس؟,simple,compare_products,6,1,{},2,0
6379,أنا أرغب في شراء يد تحكم جديدة، هل تنصحني بيد تحكم دوال سينس من سوني أم يد تحكم إكس بوكس لاسلكية، من حيث الراحة والمتانة؟,complex,compare_products,25,8,"{'يد': 2, 'تحكم': 3, 'من': 2}",3,3
6380,قارن بين أحذية سكيتشرز وريبوك.,simple,compare_products,5,1,{},1,0
6381,ودي أقارن بين هاتف هواوي ميت 60 برو وهاتف أونر ماجيك 6 برو، خاصة في جودة الشاشة وعمر البطارية.,complex,compare_products,19,3,{},2,0
6382,أيهما أفضل للدراسة، لابتوب لينوفو آيديا باد أم آسوس زينبوك؟,simple,compare_products,10,1,{},2,0
6383,إيه الفرق بين الساعات الذكية من سامسونج وأبل، خصوصًا في التوافق مع الأجهزة الأخرى وميزات تتبع الصحة؟,complex,compare_products,17,5,{},3,0
6384,ما حالة الطلب رقم 12345؟,simple,ask_about_order,5,1,{},1,0
6385,أنا عملت طلبية بتاريخ 15 مارس، رقمها 67890، متى توصل لي الشحنة؟,complex,ask_about_order,12,3,{},3,0
6386,وين وصل طلبي رقم 54321؟,simple,ask_about_order,5,0,{},1,0
6387,لقد طلبت هاتف سامسونج S24 برقم طلب 98765، ولكني لم أستلم أي تحديثات حول الشحن حتى الآن، هل يمكنكم تزويدي بالمعلومات؟,complex,ask_about_order,21,4,{},3,0
6388,عايز أعرف تفاصيل طلب 112233.,simple,ask_about_order,5,0,{},1,0
6389,أنا طلبت لابتوب ديل XPS 15 برقم طلب 445566، وودي أغير عنوان التوصيل، هل هذا ممكن؟,complex,ask_about_order,16,3,{},3,0
6390,هل تم شحن طلبي الذي يحمل الرقم 78901؟,simple,ask_about_order,8,2,{},1,0
6391,اشتريت غسالة أطباق بوش من أسبوع، رقم الطلب بتاعي هو 778899، لسه ما وصلتش، هل ممكن تعرفلي السبب؟,complex,ask_about_order,18,4,{},4,0
6392,متى بيوصل الطلب رقم 102030؟,simple,ask_about_order,5,1,{},1,0
6393,لقد قمت بإرجاع حذاء رياضي من نايك ضمن الطلب رقم 321098، متى أتوقع استرداد المبلغ؟,complex,ask_about_order,15,2,{},2,0
6394,أنا عايز أتابع طلب رقم 654321.,simple,ask_about_order,6,1,{},1,0
6395,اشتريت سماعات سوني WF-1000XM5 برقم طلب 998877، وحاب ألغي الطلب، هل أقدر؟,complex,ask_about_order,12,1,{},4,0
6396,هل طلبي رقم 135790 جاهز للاستلام؟,simple,ask_about_order,6,1,{},1,0
6397,"أنا طلبت لعبة بلايستيشن 5 اسمها ""سبايدرمان 2"" برقم 246800، بس لسه ما وصلتش، ممكن أعرف ليه؟",complex,ask_about_order,17,3,{},5,0
6398,أريد استفسر عن طلبية 807060.,simple,ask_about_order,5,1,{},1,0
6399,قمت بشراء كاميرا كانون EOS R5 ضمن الطلب رقم 567890، وواجهت مشكلة في التوصيل، هل يمكنكم المساعدة؟,complex,ask_about_order,17,3,{},3,0
6400,ممكن تعرفلي حالة طلب 432109؟,simple,ask_about_order,5,0,{},1,0
6401,أنا طلبت فستان سهرة من زارا برقم طلب 11223344 قبل أسبوع، وودي أعرف متى بيوصل تحديداً؟,complex,ask_about_order,16,4,{},3,0
6402,تتبع طلبي رقم 098765.,simple,ask_about_order,4,0,{},1,0
6403,عايز أستفسر عن فاتورة طلب رقم 55667788، وهل ممكن أغير طريقة الدفع بتاعته؟,complex,ask_about_order,13,1,{},2,0
6404,لو طلبت تليفون سامسونج S24، هيوصل إمتى لمنطقة التجمع الخامس؟,complex,ask_shipping,10,1,{},2,0
6405,أرغب في معرفة خيارات الشحن المتاحة للابتوب ديل XPS 13 إلى مدينة جدة، وكم تستغرق عملية التوصيل؟,complex,ask_shipping,17,2,{},2,0
6406,مدة الشحن بتكون قد إيه؟,simple,ask_shipping,5,1,{},1,0
6407,لو طلبت غسالة ملابس إل جي اليوم، هل توصلني قبل العيد وهل في رسوم شحن إضافية للمناطق البعيدة؟,complex,ask_shipping,18,4,{},2,0
6408,هل ممكن أشحن حذاء رياضي لعنوان تاني غير عنوان الفاتورة، وهل ده بيزود التكلفة؟,complex,ask_shipping,14,2,{},2,0
6409,متى أقدر أستلم طلبي؟,simple,ask_shipping,4,1,{},1,0
6410,أنا مهتم بشراء مجموعة ألعاب نينتندو سويتش، هل يمكن شحنها دوليًا إلى الإمارات العربية المتحدة، وما هي التكاليف والمدة المتوقعة؟,complex,ask_shipping,20,5,{},4,0
6411,فيه شحن سريع؟,simple,ask_shipping,3,1,{},1,0
6412,إذا طلبت ساعة أبل اليوم، هل توصل لي بكرا وهل في رسوم إضافية على التوصيل السريع؟,complex,ask_shipping,16,5,{},2,0
6413,هل يمكنني اختيار موعد التوصيل؟,simple,ask_shipping,5,1,{},1,0
6414,عايز أعرف تكلفة شحن تكييف فريش لمدينة المنصورة، وهل التركيب بيكون مع الشحن؟,complex,ask_shipping,13,1,{},2,0
6415,كم يوم ياخذ الشحن للرياض؟,simple,ask_shipping,5,1,{},1,0
6416,أنا أرغب في شراء فستان سهرة، هل تتوفر خدمة الشحن إلى القرى النائية، وما هي الرسوم المترتبة على ذلك؟,complex,ask_shipping,19,7,{},3,0
6417,هل فيه استلام من الفرع؟,simple,ask_shipping,5,3,{},1,0
6418,إذا شريت أكثر من قطعة ملابس، هل الشحن بيكون بسعر واحد ولا يزيد؟,complex,ask_shipping,13,6,{},2,0
6419,ما هي مناطق التوصيل المتاحة؟,simple,ask_shipping,5,2,{},1,0
6420,أنا عايز أشتري شاشة تلفزيون سامسونج 65 بوصة، هل بتوصل مجاناً لحد البيت في الدور الرابع؟,complex,ask_shipping,16,3,{},3,0
6421,ما سياسة الاسترجاع لديكم؟,simple,ask_return,4,1,{},1,0
6422,لو اشتريت موبايل سامسونج A54 وطلع فيه عيب مصنعي، هل أقدر أرجعه وأخد فلوسي كاملة؟,complex,ask_return,15,3,{},2,0
6423,أرغب في إرجاع لابتوب لينوفو يوجا 7 بسبب عدم توافقه مع احتياجاتي، هل هذا متاح بعد 5 أيام من الشراء، وما هي الإجراءات؟,complex,ask_return,23,8,{},3,0
6424,اشتريت غسالة صحون بوش، هل أقدر أرجعها إذا لقيت إن حجمها كبير على مطبخي، وهل فيه رسوم استرجاع؟,complex,ask_return,18,5,{},3,0
6425,لو اشتريت حذاء رياضي من نايك وطلع المقاس مش مضبوط، هل ممكن أبدله بمقاس تاني أو أرجعه؟,complex,ask_return,17,4,{},2,0
6426,هل عندكم استرجاع للملابس؟,simple,ask_return,4,1,{},1,0
6427,لقد قمت بشراء لعبة بلايستيشن 5 ولم أقم بفتحها، هل يمكنني إرجاعها واستعادة أموالي بعد مرور 10 أيام على الشراء؟,complex,ask_return,20,3,{},2,0
6428,هل ممكن أرجع سماعة أبل؟,simple,ask_return,5,1,{},1,0
6429,أنا شريت فستان سهرة لمناسبة وما عاد أبيه، هل أقدر أرجعه إذا ما استخدمته ومعاه الفاتورة الأصلية؟,complex,ask_return,17,6,{},2,0
6430,هل يمكنني استرجاع مبلغ الشراء؟,simple,ask_return,5,1,{},1,0
6431,لو اشتريت شاشة تلفزيون سامسونج ولقيت فيها خدش بسيط، هل ممكن أرجعها واستبدلها بواحدة جديدة؟,complex,ask_return,15,3,{},2,0
6432,أقدر أرجع مكيف إل جي؟,simple,ask_return,5,0,{},1,0
6433,أنا أرغب في إرجاع هاتف هواوي P60 برو الذي اشتريته قبل أسبوع بسبب مشكلة في البطارية، هل هذا يدخل ضمن سياسة الاسترجاع؟,complex,ask_return,22,7,{'في': 2},2,1
6434,هل ممكن استبدل اللابتوب؟,simple,ask_return,4,1,{},1,0
6435,اشتريت لعبة إكس بوكس سيريس X، إذا ما عجبتني هل أقدر أرجعها، وهل لازم تكون الكرتونة مقفلة؟,complex,ask_return,17,3,{},3,0
6436,ما هي خطوات إرجاع المنتج؟,simple,ask_return,5,2,{},1,0
6437,عايز أرجع ساعة ذكية من شاومي اشتريتها من 3 أيام، بس ضيعت الفاتورة، هل ممكن أرجعها من غير فاتورة؟,complex,ask_return,19,6,{'من': 3},3,1
6438,لو اشتريت موبايل أوبو رينو 10، الضمان بتاعه بيكون سنة ولا سنتين، وهل بيشمل كسر الشاشة؟,complex,ask_warranty,16,2,{},3,0
6439,كم مدة الضمان على اللابتوبات؟,simple,ask_warranty,5,2,{},1,0
6440,أرغب في معرفة تفاصيل الضمان على غسالة ملابس بيكو، وهل يشمل الأعطال الناتجة عن سوء الاستخدام؟,complex,ask_warranty,16,3,{},2,0
6441,الضمان يشمل إيه؟,simple,ask_warranty,3,0,{},1,0
6442,اشتريت مكيف سبليت من سامسونج، هل الضمان يشمل التركيب والصيانة الدورية للسنة الأولى؟,complex,ask_warranty,13,2,{},2,0
6443,ما هي شروط تفعيل الضمان؟,simple,ask_warranty,5,2,{},1,0
6444,عايز أعرف ضمان التلفزيون السوني 55 بوصة، هل بيكون ضمان محلي ولا دولي، وإيه الإجراءات لو حصلت مشكلة؟,complex,ask_warranty,18,3,{'ضمان': 2},3,1
6445,هل في ضمان على الإكسسوارات؟,simple,ask_warranty,5,3,{},1,0
6446,لقد قمت بشراء بلايستيشن 5 من متجركم، هل الضمان يشمل الأعطال البرمجية أم فقط الأعطال المتعلقة بالهاردوير؟,complex,ask_warranty,17,3,{'الأعطال': 2},2,1
6447,ضمان الهواتف كام سنة؟,simple,ask_warranty,4,0,{},1,0
6448,أنا شريت ساعة أبل الترا، هل الضمان يغطي أضرار الماء في حال تعرضت للماء بالخطأ؟,complex,ask_warranty,15,3,{},2,0
6449,عايز أعرف تفاصيل ضمان لابتوب إتش بي سبيكتر x360، وهل ممكن أمد فترة الضمان بتاعته؟,complex,ask_warranty,15,2,{},2,0
6450,هل الملابس عليها ضمان؟,simple,ask_warranty,4,1,{},1,0
6451,أنا مهتم بشراء حذاء رياضي من أديداس، هل الضمان يشمل عيوب التصنيع فقط أم يشمل أي تلف خلال فترة معينة؟,complex,ask_warranty,20,5,{'يشمل': 2},2,1
6452,ضمان الأجهزة المنزلية كام؟,simple,ask_warranty,4,0,{},1,0
6453,لو شريت كاميرا كانون، هل الضمان يشمل عدسة الكاميرا أو بس الهيكل الأساسي؟,complex,ask_warranty,13,4,{},2,0
6454,هل يمكنني تمديد الضمان؟,simple,ask_warranty,4,1,{},1,0
6455,عايز أعرف لو اشتريت سماعة سوني WF-1000XM5، هل الضمان بيغطيها لو ضاعت مني؟,complex,ask_warranty,13,3,{'لو': 2},3,1
6456,عايز أعرف لابتوب ديل XPS 13 باللون الفضي متوفر ولا لأ، ولو مش متوفر ممكن أعرف هيوصل امتى؟,complex,product_availability,18,2,"{'أعرف': 2, 'متوفر': 2}",2,2
6457,هل توجد غسالة صحون من بوش حالياً؟,simple,product_availability,7,2,{},2,0
6458,أبحث عن فستان سهرة أحمر مقاس L، هل هو متوفر في جميع الفروع أم في فرع معين فقط؟,complex,product_availability,18,7,{'في': 2},2,1
6459,حذاء أديداس الجديد موجود؟,simple,product_availability,4,0,{},1,0
6460,هل جهاز بلايستيشن 5 متوفر بكميات كافية، وهل في أي عروض عليه حالياً؟,complex,product_availability,13,4,{},3,0
6461,عايز أعرف إذا كان في تيشرتات بولو رجالي مقاس XL باللون الكحلي، ولو مفيش، ممكن أعرف امتى هتتوفر تاني؟,complex,product_availability,19,4,{'أعرف': 2},3,1
6462,مكيفات إل جي متوفرة؟,simple,product_availability,4,0,{},1,0
6463,أنا مهتم بشراء هاتف شاومي 14 برو باللون الأسود، سعة 512 جيجابايت، هل هو متوفر الآن أم أن هناك قائمة انتظار؟,complex,product_availability,21,7,{},3,0
6464,هل جزمة رياضية من سكيتشرز مقاس 44 متوفرة، وهل فيه ألوان ثانية غير الأسود؟,complex,product_availability,14,4,{},2,0
6465,"هل لعبة ""ذا ليجند أوف زيلدا"" متوفرة للبيع؟",simple,product_availability,8,1,{},3,0
6466,عايز أعرف إذا كان في باور بانك من أنكر سعة 20000 مللي أمبير متوفر، وهل عليه ضمان؟,complex,product_availability,17,5,{},2,0
6467,هل بنطلون جينز ليفايز مقاس 32 متوفر؟,simple,product_availability,7,1,{},1,0
6468,هل غسالة ملابس إل جي ذات التحميل الأمامي سعة 9 كيلوجرام متوفرة حالياً، وهل يمكن حجزها مسبقاً في حال عدم توفرها؟,complex,product_availability,21,3,{},4,0
6469,سامسونج A54 موجود؟,simple,product_availability,3,0,{},1,0
6470,أنا أدور على لابتوب ألعاب أسوس ROG Strix G15، هل متوفر عندكم وهل في منه ألوان غير الأسود؟,complex,product_availability,18,6,{},2,0
6471,هل حذاء رياضي أبيض من نايك متوفر؟,simple,product_availability,7,2,{},1,0
6472,هل يد تحكم بلايستيشن 5 الأصلية متوفرة باللون الأزرق، وهل ممكن أحجزها لو مش موجودة حالياً؟,complex,product_availability,16,2,{},3,0
6473,ما مواصفات هاتف سامسونج S24 ألترا؟,simple,product_specifications,6,1,{},1,0
6474,عايز أعرف تفاصيل المعالج والرامات في لابتوب إتش بي بافيليون 15، وهل بييجي معاه كارت شاشة منفصل؟,complex,product_specifications,17,2,{},2,0
6475,إيش مميزات غسالة الصحون بوش؟,simple,product_specifications,5,0,{},1,0
6476,ممكن تزويدي بمعلومات حول دقة كاميرا هاتف آيفون 15 برو ماكس، وحجم البطارية، وهل يدعم الشحن السريع؟,complex,product_specifications,17,0,{},3,0
6477,تفاصيل حذاء أديداس الجديد إيه؟,simple,product_specifications,5,0,{},1,0
6478,إيش مواصفات شاشة تلفزيون إل جي OLED 65 بوصة، وهل فيها خاصية سمارت أو لا؟,complex,product_specifications,15,2,{},2,0
6479,ما هي سعة تخزين بلايستيشن 5؟,simple,product_specifications,6,2,{},1,0
6480,عايز أعرف مواصفات ساعة أبل الترا، هل هي مقاومة للماء لعمق كبير، وهل فيها ميزة تتبع النوم؟,complex,product_specifications,17,3,{},3,0
6481,إيش نوع قماش فستان السهرة هذا؟,simple,product_specifications,6,0,{},1,0
6482,أرغب في معرفة تفاصيل مواصفات كاميرا كانون EOS R5، خصوصًا فيما يتعلق بعدد الميجابكسل وقدرات الفيديو، وهل تأتي مع عدسة؟,complex,product_specifications,20,4,{},4,0
6483,مواصفات لابتوب لينوفو ثينك باد إيه؟,simple,product_specifications,6,0,{},1,0
6484,إيش حجم بطارية هاتف هواوي ميت 60 برو، وهل يدعم الشحن اللاسلكي السريع؟,complex,product_specifications,13,0,{},2,0
6485,ما هي مميزات سماعات بوز QC45؟,simple,product_specifications,6,2,{},1,0
6486,عايز أعرف تفاصيل المعالج والرامات في لابتوب ديل XPS 13، وهل الشاشة بتاعته لمس؟,complex,product_specifications,14,1,{},2,0
6487,إيش مميزات حذاء نايك الجوي؟,simple,product_specifications,5,0,{},1,0
6488,ما هي مواصفات جهاز إكس بوكس سيريس X من حيث قوة المعالج ومساحة التخزين، وهل يأتي مع ألعاب مدمجة؟,complex,product_specifications,19,5,{},2,0
6489,مواصفات تيشرتات بولو إيه؟,simple,product_specifications,4,0,{},1,0
6490,ودي أعرف تفاصيل كاميرا هاتف جوجل بيكسل 8 برو، وهل يدعم تسجيل الفيديو بدقة 4K بمعدل إطارات عالي؟,complex,product_specifications,18,0,{},2,0
6491,ما هي أحجام ثلاجة سامسونج المتوفرة؟,simple,product_specifications,6,2,{},1,0
6492,عايز أعرف إيه نظام التشغيل بتاع ساعة هواوي الذكية الجديدة، وهل متوافقة مع أجهزة آيفون؟,complex,product_specifications,15,2,{},2,0
6493,لو عايز أشتري موبايل بالتقسيط، إيه البنوك اللي بتتعاملوا معاها، وكم مدة التقسيط المتاحة؟,complex,others,14,2,{},3,0
6494,هل لديكم بطاقات هدايا؟,simple,others,4,1,{},1,0
6495,أرغب في شراء لابتوب كهدية، هل توفرون خدمة تغليف الهدايا، وما هي تكلفتها؟,complex,others,13,4,{},3,0
6496,مواعيد عمل المتجر إيه؟,simple,others,4,0,{},1,0
6497,هل يمكنني إلغاء اشتراكي في النشرة البريدية، وكيف يمكنني تحديث بياناتي الشخصية؟,complex,others,12,2,{'يمكنني': 2},2,1
6498,هل يمكنني استلام فاتورة ضريبية؟,simple,others,5,1,{},1,0
6499,عايز أعرف إزاي أقدر أعمل حساب جديد على الموقع بتاعكم، وهل فيه مميزات خاصة للمشتركين الجدد؟,complex,others,16,3,{},2,0
6500,وين موقعكم؟,simple,others,2,0,{},1,0
6501,هل توفرون خدمة الصيانة للأجهزة التي تم شراؤها من متجركم، وما هي تكلفة صيانة ثلاجة سامسونج؟,complex,others,16,5,{},2,0
6502,هل فيه خدمة عملاء؟,simple,others,4,2,{},1,0
6503,أنا شريت ساعة أبل من عندكم قبل شهر، وحاب أعرف هل في دورات تدريبية على استخدامها أو نصائح؟,complex,others,18,7,{},2,0
6504,ما هو رقم خدمة العملاء؟,simple,others,5,2,{},1,0
6505,عايز أعرف إيه أنواع المنتجات اللي ممكن ألاقيها في قسم الألعاب، وهل في عروض خاصة للأطفال؟,complex,others,16,4,{'في': 2},2,1
6506,هل عندكم برنامج ولاء للعملاء؟,simple,others,5,1,{},1,0
6507,هل يمكنني تغيير كلمة المرور لحسابي على الموقع، وما هي الخطوات اللازمة لذلك؟,complex,others,13,4,{},2,0
6508,هل بتعملوا مسابقات؟,simple,others,3,1,{},1,0
6509,أنا مهتم بالملابس الرجالية، هل في قسم خاص للمقاسات الكبيرة، وهل فيه ماركات معينة تنصحون فيها؟,complex,others,16,4,{},3,0
6510,هل في عروض أو خصومات على لابتوبات ديل حالياً، وإزاي أقدر أستفيد منها؟,complex,others,13,4,{},3,0
6511,أبحث عن هاتف سامسونج جلاكسي جديد.,simple,search_product,6,1,{},1,0
6512,هل لديكم لابتوب للألعاب من ماركة MSI أو Asus؟,complex,search_product,9,3,{},1,0
6513,أريد العثور على حذاء رياضي أبيض مقاس 42.,simple,search_product,8,1,{},1,0
6514,ابحث لي عن قميص رجالي كلاسيك من ماركة Zara أو H&M بلون أزرق فاتح ومقاس L.,complex,search_product,16,4,{},2,0
6515,شو عندكم أجهزة منزلية من ماركة بوش؟,simple,search_product,7,1,{},1,0
6516,أبحث عن غسالة صحون مدمجة من ماركة بيكو أو سامسونج، ويفضل أن تكون بلون فضي.,complex,search_product,15,4,{},2,0
6517,هل لديكم ألعاب بلايستيشن 5 جديدة؟,simple,search_product,6,1,{},1,0
6518,ابحث عن لعبة مغامرات حركية لجهاز نينتندو سويتش، وتكون مناسبة للأطفال فوق 10 سنوات.,complex,search_product,14,2,{},2,0
6519,بدي إكسسوارات سماعات أبل.,simple,search_product,4,0,{},1,0
6520,أرغب في البحث عن حافظة لهاتف آيفون 14 برو ماكس، ويفضل أن تكون شفافة ومقاومة للصدمات.,complex,search_product,16,3,{},2,0
6521,ابحث لي عن هاتف شاومي ريدمي نوت 12 برو ماكس.,simple,search_product,10,2,{},1,0
6522,أريد أن أجد سماعات لاسلكية من سوني أو بوز، ويفضل أن تكون بتقنية إلغاء الضوضاء ولون أسود.,complex,search_product,17,4,{'أن': 2},2,1
6523,هل متوفر لديكم تلفزيون ذكي من إل جي؟,simple,search_product,8,2,{},1,0
6524,أبحث عن كاميرا مراقبة منزلية خارجية، مقاومة للماء ومن ماركة Hikvision أو Dahua.,complex,search_product,13,3,{},2,0
6525,أريد كابل شحن سريع لهاتف أندرويد.,simple,search_product,6,0,{},1,0
